accession	local_path	md5	size_bytes	source_url	status
Q68E01	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q68E01.pdb	8ab7484df20611757411204520008e66	680480	https://alphafold.ebi.ac.uk/files/AF-Q68E01-F1-model_v6.pdb	skipped
Q68EA5	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q68EA5.pdb	3cd9e2b41bb9bb361f8afdf0fef4ef89	372842	https://alphafold.ebi.ac.uk/files/AF-Q68EA5-F1-model_v6.pdb	skipped
Q6A162	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6A162.pdb	29603b78ece9540d1943e122d55807d8	277181	https://alphafold.ebi.ac.uk/files/AF-Q6A162-F1-model_v6.pdb	skipped
Q68G74	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q68G74.pdb	c3aaaef6d79a48b8b8022e8c8471b61e	228014	https://alphafold.ebi.ac.uk/files/AF-Q68G74-F1-model_v6.pdb	skipped
Q6A163	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6A163.pdb	171d1f5e062fa6fb6522c424d94726fc	321245	https://alphafold.ebi.ac.uk/files/AF-Q6A163-F1-model_v6.pdb	skipped
Q6AZZ1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6AZZ1.pdb	bfb2eba6771947e2a873f1a2837c1b97	327401	https://alphafold.ebi.ac.uk/files/AF-Q6AZZ1-F1-model_v6.pdb	skipped
Q6B0K9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6B0K9.pdb	ff169d1e1c799352f045dcebd515a0b4	94040	https://alphafold.ebi.ac.uk/files/AF-Q6B0K9-F1-model_v6.pdb	skipped
Q6EEV6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6EEV6.pdb	850f1666f8444b102976d332ddd551e4	65123	https://alphafold.ebi.ac.uk/files/AF-Q6EEV6-F1-model_v6.pdb	skipped
Q6EKJ0	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6EKJ0.pdb	47f3a5a68372fff34fb07760aa729539	619487	https://alphafold.ebi.ac.uk/files/AF-Q6EKJ0-F1-model_v6.pdb	skipped
Q6EMK4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6EMK4.pdb	3d2c389561fea03eb3f277e142bc76e5	416096	https://alphafold.ebi.ac.uk/files/AF-Q6EMK4-F1-model_v6.pdb	skipped
Q6FI81	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6FI81.pdb	76da800776d1089b2c72c5dd377e2ae9	196019	https://alphafold.ebi.ac.uk/files/AF-Q6FI81-F1-model_v6.pdb	skipped
Q6I9Y2	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6I9Y2.pdb	346c38e55aeda2acb6d38146961d6722	139805	https://alphafold.ebi.ac.uk/files/AF-Q6I9Y2-F1-model_v6.pdb	skipped
Q6IA86	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6IA86.pdb	5862420911f2eea24029e84ce9348874	536624	https://alphafold.ebi.ac.uk/files/AF-Q6IA86-F1-model_v6.pdb	skipped
Q6ICB4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ICB4.pdb	48635eda8fefcc2b85036e48e8bf50ae	167021	https://alphafold.ebi.ac.uk/files/AF-Q6ICB4-F1-model_v6.pdb	skipped
Q6IBW4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6IBW4.pdb	58dd4080849fb6f2bfac806490c31632	395927	https://alphafold.ebi.ac.uk/files/AF-Q6IBW4-F1-model_v6.pdb	skipped
Q6IE81	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6IE81.pdb	297cf8fda3a091af00c1e5baa05e16ef	551447	https://alphafold.ebi.ac.uk/files/AF-Q6IE81-F1-model_v6.pdb	skipped
Q6IN85	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6IN85.pdb	0af5fe1f4743671e770e7fa0823b4d01	551609	https://alphafold.ebi.ac.uk/files/AF-Q6IN85-F1-model_v6.pdb	skipped
Q6IPU0	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6IPU0.pdb	7c3f8671df3e4e0d9bdd93dde7de3009	194642	https://alphafold.ebi.ac.uk/files/AF-Q6IPU0-F1-model_v6.pdb	skipped
Q6KB66	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6KB66.pdb	e7309446966ba8b7c63400372a3f1ff7	293381	https://alphafold.ebi.ac.uk/files/AF-Q6KB66-F1-model_v6.pdb	skipped
Q6MZP7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6MZP7.pdb	925f765ec0e59199a07b3ee2f3fdfa36	458621	https://alphafold.ebi.ac.uk/files/AF-Q6MZP7-F1-model_v6.pdb	skipped
Q6N069	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6N069.pdb	a431914d244570f2fc227816b3b5eae5	587006	https://alphafold.ebi.ac.uk/files/AF-Q6N069-F1-model_v6.pdb	skipped
Q6N075	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6N075.pdb	fe7f4a906b52c29f82b814b26eb18e5b	291599	https://alphafold.ebi.ac.uk/files/AF-Q6N075-F1-model_v6.pdb	skipped
Q6NSI4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6NSI4.pdb	c756f2a14c4bbff5cc64814575aa5d15	566108	https://alphafold.ebi.ac.uk/files/AF-Q6NSI4-F1-model_v6.pdb	skipped
Q6NSZ9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6NSZ9.pdb	50180751e7cf88759b1a28faba610b92	357614	https://alphafold.ebi.ac.uk/files/AF-Q6NSZ9-F1-model_v6.pdb	skipped
Q6NT76	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6NT76.pdb	f5f9a1461aeafc20a512ce2d0f633395	275642	https://alphafold.ebi.ac.uk/files/AF-Q6NT76-F1-model_v6.pdb	skipped
Q6NVH7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6NVH7.pdb	f42ba28326931a23d5fb963c76ba6c58	143855	https://alphafold.ebi.ac.uk/files/AF-Q6NVH7-F1-model_v6.pdb	skipped
Q6NUQ1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6NUQ1.pdb	67c4fdb97886a12b362ecc5277542fd3	524798	https://alphafold.ebi.ac.uk/files/AF-Q6NUQ1-F1-model_v6.pdb	skipped
Q6NX45	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6NX45.pdb	f7fa955f8b8f492f1b91c6245a088224	319706	https://alphafold.ebi.ac.uk/files/AF-Q6NX45-F1-model_v6.pdb	skipped
Q6NZ63	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6NZ63.pdb	de7a6d7c863debaae4077a9450f3b01d	170666	https://alphafold.ebi.ac.uk/files/AF-Q6NZ63-F1-model_v6.pdb	skipped
Q6NZ67	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6NZ67.pdb	a0160f3c6293008842f36556f1499b65	96956	https://alphafold.ebi.ac.uk/files/AF-Q6NZ67-F1-model_v6.pdb	skipped
Q6NZY4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6NZY4.pdb	f2fb51cd3b5aa3794b56f3f2707efd9a	455786	https://alphafold.ebi.ac.uk/files/AF-Q6NZY4-F1-model_v6.pdb	skipped
Q6P1J9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P1J9.pdb	7e9908f5c3a28832404bcd97b3a41e6f	353159	https://alphafold.ebi.ac.uk/files/AF-Q6P1J9-F1-model_v6.pdb	skipped
Q6P1K2	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P1K2.pdb	dc0c83641d4914e89d4671353edbe902	138023	https://alphafold.ebi.ac.uk/files/AF-Q6P1K2-F1-model_v6.pdb	skipped
Q6P1K8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P1K8.pdb	c4100fb4f880dc10a350479b6cf4b969	258389	https://alphafold.ebi.ac.uk/files/AF-Q6P1K8-F1-model_v6.pdb	skipped
Q6P1L6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P1L6.pdb	9ca6d66f95e1a8e775bfde8860862600	400787	https://alphafold.ebi.ac.uk/files/AF-Q6P1L6-F1-model_v6.pdb	skipped
Q6P2C8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P2C8.pdb	7fc1a94aea25fa1132d98f6035a1b9c9	207764	https://alphafold.ebi.ac.uk/files/AF-Q6P2C8-F1-model_v6.pdb	skipped
Q6P2I3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P2I3.pdb	c4501d3f3e59b57705c04941ee6ea0cf	203552	https://alphafold.ebi.ac.uk/files/AF-Q6P2I3-F1-model_v6.pdb	skipped
Q6P582	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P582.pdb	e15f6e75fe581f732e9ce1f05e6a68f4	96956	https://alphafold.ebi.ac.uk/files/AF-Q6P582-F1-model_v6.pdb	skipped
Q6P4R8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P4R8.pdb	bb50019b6e5566e5f8828c019f1f108d	803276	https://alphafold.ebi.ac.uk/files/AF-Q6P4R8-F1-model_v6.pdb	skipped
Q6P597	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P597.pdb	b938593c1fff798ca07593d82df1db50	322622	https://alphafold.ebi.ac.uk/files/AF-Q6P597-F1-model_v6.pdb	skipped
Q6P9G4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P9G4.pdb	d54856ec6dcb174fd094d1e8ee24f278	121661	https://alphafold.ebi.ac.uk/files/AF-Q6P9G4-F1-model_v6.pdb	skipped
Q6P9G9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P9G9.pdb	54e0ebab78f12c6b3e94e02547539007	347651	https://alphafold.ebi.ac.uk/files/AF-Q6P9G9-F1-model_v6.pdb	skipped
Q6PD62	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6PD62.pdb	78abd5cf6cbcf299efe0eff19023e416	772010	https://alphafold.ebi.ac.uk/files/AF-Q6PD62-F1-model_v6.pdb	skipped
Q6P9H4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6P9H4.pdb	5e203565b3dd54ff82429ad554362be5	359963	https://alphafold.ebi.ac.uk/files/AF-Q6P9H4-F1-model_v6.pdb	skipped
Q6PF18	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6PF18.pdb	4087fe3f965ac94d40a08fac8dcf9586	163214	https://alphafold.ebi.ac.uk/files/AF-Q6PF18-F1-model_v6.pdb	skipped
Q6PJI9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6PJI9.pdb	89c4c996c19f6fdd1f7f6fc17c1a72a2	635606	https://alphafold.ebi.ac.uk/files/AF-Q6PJI9-F1-model_v6.pdb	skipped
Q6QEF8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6QEF8.pdb	a201cdc8f50046f05c514c1a014f3dd0	307475	https://alphafold.ebi.ac.uk/files/AF-Q6QEF8-F1-model_v6.pdb	skipped
Q6PIF2	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6PIF2.pdb	5416c541c15a1fa48be8c40c484c9806	145475	https://alphafold.ebi.ac.uk/files/AF-Q6PIF2-F1-model_v6.pdb	skipped
Q6QHK4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6QHK4.pdb	2136108a095d8ec1eeed2810e56ce6e1	142721	https://alphafold.ebi.ac.uk/files/AF-Q6QHK4-F1-model_v6.pdb	skipped
Q6QNY1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6QNY1.pdb	73ef6340073efbe5b84c35d34b10ab5a	95417	https://alphafold.ebi.ac.uk/files/AF-Q6QNY1-F1-model_v6.pdb	skipped
Q6R2W3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6R2W3.pdb	9606912146573a3ea34e3448aa1b976a	874394	https://alphafold.ebi.ac.uk/files/AF-Q6R2W3-F1-model_v6.pdb	skipped
Q6RW13	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6RW13.pdb	6b2ecf4f4702e27e0119546a27987db1	104570	https://alphafold.ebi.ac.uk/files/AF-Q6RW13-F1-model_v6.pdb	skipped
Q6QNY0	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6QNY0.pdb	7754495c6c53a0f8d845158ddbb9b4d0	126278	https://alphafold.ebi.ac.uk/files/AF-Q6QNY0-F1-model_v6.pdb	skipped
Q6SPF0	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6SPF0.pdb	59b6ffd8bf6b30cd78da3fa407446aa0	327401	https://alphafold.ebi.ac.uk/files/AF-Q6SPF0-F1-model_v6.pdb	skipped
Q6UVW9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6UVW9.pdb	12460617ceac54b2e9975bc9e0dbb2cd	119069	https://alphafold.ebi.ac.uk/files/AF-Q6UVW9-F1-model_v6.pdb	skipped
Q6STE5	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6STE5.pdb	bbd62f1b88e2beecf864d87e745940db	320597	https://alphafold.ebi.ac.uk/files/AF-Q6STE5-F1-model_v6.pdb	skipped
Q6UWM9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6UWM9.pdb	6b468e821f299bc690b1d12c65391367	350810	https://alphafold.ebi.ac.uk/files/AF-Q6UWM9-F1-model_v6.pdb	skipped
Q6UX15	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6UX15.pdb	9ecda3d282258e524cbf122c450a4800	251423	https://alphafold.ebi.ac.uk/files/AF-Q6UX15-F1-model_v6.pdb	skipped
Q6UX27	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6UX27.pdb	a5b8eebc86508b167324b115bd8169f2	153980	https://alphafold.ebi.ac.uk/files/AF-Q6UX27-F1-model_v6.pdb	skipped
Q6UX40	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6UX40.pdb	a5416e1f55863572b609be31483e5f40	93473	https://alphafold.ebi.ac.uk/files/AF-Q6UX40-F1-model_v6.pdb	skipped
Q6UY14	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6UY14.pdb	6be768fde48b81d9888b23937413af50	672461	https://alphafold.ebi.ac.uk/files/AF-Q6UY14-F1-model_v6.pdb	skipped
Q6VN20	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6VN20.pdb	5a7189123f5dd1d4d9d227ddde5f62d2	390014	https://alphafold.ebi.ac.uk/files/AF-Q6VN20-F1-model_v6.pdb	skipped
Q6XD76	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6XD76.pdb	aeb577dbe0aba9a1a1457c45a45ff34b	114857	https://alphafold.ebi.ac.uk/files/AF-Q6XD76-F1-model_v6.pdb	skipped
Q6XZF7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6XZF7.pdb	e0a4044f5b96fbf49a028b386df2533d	1023596	https://alphafold.ebi.ac.uk/files/AF-Q6XZF7-F1-model_v6.pdb	skipped
Q6Y7W6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6Y7W6.pdb	703121f11bb04b328457be674ca70852	866375	https://alphafold.ebi.ac.uk/files/AF-Q6Y7W6-F1-model_v6.pdb	skipped
Q6ZMD2	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZMD2.pdb	447cf5c026e738187e0f0ea241b59837	319706	https://alphafold.ebi.ac.uk/files/AF-Q6ZMD2-F1-model_v6.pdb	skipped
Q6ZMR3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZMR3.pdb	d281e43d435541d37c8167af86092ec3	213677	https://alphafold.ebi.ac.uk/files/AF-Q6ZMR3-F1-model_v6.pdb	skipped
Q6ZMU5	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZMU5.pdb	b90a48a8d7f5b0de36ed9933d7bc9aab	306908	https://alphafold.ebi.ac.uk/files/AF-Q6ZMU5-F1-model_v6.pdb	skipped
Q6ZN57	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZN57.pdb	86e02f131c9741e697d7f13142a2bc96	305450	https://alphafold.ebi.ac.uk/files/AF-Q6ZN57-F1-model_v6.pdb	skipped
Q6ZNA4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZNA4.pdb	572a79ad3d5e5214b514678159bf43ca	629288	https://alphafold.ebi.ac.uk/files/AF-Q6ZNA4-F1-model_v6.pdb	skipped
Q6ZNE5	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZNE5.pdb	4de4cc5833a7a35648a6896c1d7b5a07	321002	https://alphafold.ebi.ac.uk/files/AF-Q6ZNE5-F1-model_v6.pdb	skipped
Q6ZNH5	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZNH5.pdb	eb5d653cd4991ddbd8862951ffcc3ef0	317843	https://alphafold.ebi.ac.uk/files/AF-Q6ZNH5-F1-model_v6.pdb	skipped
Q6ZRY4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZRY4.pdb	ae8c060d1303197def90210ed4601d2f	134135	https://alphafold.ebi.ac.uk/files/AF-Q6ZRY4-F1-model_v6.pdb	skipped
Q6ZP80	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZP80.pdb	bb6688e5fe297736dd10acb07e5d8f4f	154061	https://alphafold.ebi.ac.uk/files/AF-Q6ZP80-F1-model_v6.pdb	skipped
Q6ZSB9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZSB9.pdb	175138ef1380f259ecaa6df1878aba2f	490778	https://alphafold.ebi.ac.uk/files/AF-Q6ZSB9-F1-model_v6.pdb	skipped
Q6ZS10	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZS10.pdb	e9e25d67f24f197fa393f04b6001b956	250127	https://alphafold.ebi.ac.uk/files/AF-Q6ZS10-F1-model_v6.pdb	skipped
Q6ZT21	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZT21.pdb	30b2f46afdcd2372543833818f4aadc9	289331	https://alphafold.ebi.ac.uk/files/AF-Q6ZT21-F1-model_v6.pdb	skipped
Q6ZU15	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZU15.pdb	58914d646028f91b94be9686d76af5e4	291032	https://alphafold.ebi.ac.uk/files/AF-Q6ZU15-F1-model_v6.pdb	skipped
Q6ZYL4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZYL4.pdb	7aa415d626fe5c41b1a7029427f3f77d	50138	https://alphafold.ebi.ac.uk/files/AF-Q6ZYL4-F1-model_v6.pdb	skipped
Q6ZW61	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q6ZW61.pdb	4630a9797adcf0de99fbf6ae15f8d43d	458135	https://alphafold.ebi.ac.uk/files/AF-Q6ZW61-F1-model_v6.pdb	skipped
Q70IA6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q70IA6.pdb	2d66531a2c502b3ed1be69c505406b3d	159164	https://alphafold.ebi.ac.uk/files/AF-Q70IA6-F1-model_v6.pdb	skipped
Q719H9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q719H9.pdb	98362683c94417c3e04e3fb452bf6e90	173096	https://alphafold.ebi.ac.uk/files/AF-Q719H9-F1-model_v6.pdb	skipped
Q71DI3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q71DI3.pdb	01d896670d8d03792f84593fc76089eb	92339	https://alphafold.ebi.ac.uk/files/AF-Q71DI3-F1-model_v6.pdb	skipped
Q71F23	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q71F23.pdb	994d6448f84aad3e94b94c64499a2aaf	276614	https://alphafold.ebi.ac.uk/files/AF-Q71F23-F1-model_v6.pdb	skipped
Q7L2Z9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7L2Z9.pdb	41b5b50b1b213d94ff0c33153de65a00	178685	https://alphafold.ebi.ac.uk/files/AF-Q7L2Z9-F1-model_v6.pdb	skipped
Q7L273	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7L273.pdb	8f894851361e3673d37bfe162c2deda7	247940	https://alphafold.ebi.ac.uk/files/AF-Q7L273-F1-model_v6.pdb	skipped
Q7L523	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7L523.pdb	b0e7b3ae476960e542c624f373793b80	213839	https://alphafold.ebi.ac.uk/files/AF-Q7L523-F1-model_v6.pdb	skipped
Q7L5A8	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7L5A8.pdb	228134d5f39d0b8b4900d206f2b3cb26	252152	https://alphafold.ebi.ac.uk/files/AF-Q7L5A8-F1-model_v6.pdb	skipped
Q7L5D6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7L5D6.pdb	f47a6d6a9d0c0d79adc1f439de12a2bf	214001	https://alphafold.ebi.ac.uk/files/AF-Q7L5D6-F1-model_v6.pdb	skipped
Q7L5N1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7L5N1.pdb	768d6364be320df528c798fc07231436	211571	https://alphafold.ebi.ac.uk/files/AF-Q7L5N1-F1-model_v6.pdb	skipped
Q7L775	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7L775.pdb	3f0cd04ed61d6dfecc8ff1827b075b60	409292	https://alphafold.ebi.ac.uk/files/AF-Q7L775-F1-model_v6.pdb	skipped
Q7L5Y9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7L5Y9.pdb	4f12bfae89ac9428831f23bd022296aa	262844	https://alphafold.ebi.ac.uk/files/AF-Q7L5Y9-F1-model_v6.pdb	skipped
Q7LG56	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7LG56.pdb	c49faaf0ce9a01bec9269eedf3737a04	239030	https://alphafold.ebi.ac.uk/files/AF-Q7LG56-F1-model_v6.pdb	skipped
Q7RTN6	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7RTN6.pdb	bb4fb3ff2da996065850d6be87e00b8a	282446	https://alphafold.ebi.ac.uk/files/AF-Q7RTN6-F1-model_v6.pdb	skipped
Q7RTS7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7RTS7.pdb	40d80431d8531cda8728630bc8dde9c1	335987	https://alphafold.ebi.ac.uk/files/AF-Q7RTS7-F1-model_v6.pdb	skipped
Q7RTU0	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7RTU0.pdb	809b3e52a5070fcba4988c376d052a4d	104975	https://alphafold.ebi.ac.uk/files/AF-Q7RTU0-F1-model_v6.pdb	skipped
Q7RTU1	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7RTU1.pdb	d57ae4563d91f35c2a4a8997ab55aefc	138509	https://alphafold.ebi.ac.uk/files/AF-Q7RTU1-F1-model_v6.pdb	skipped
Q7RTV2	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7RTV2.pdb	2552c7b750ac6508559089ddfb0c2eec	151955	https://alphafold.ebi.ac.uk/files/AF-Q7RTV2-F1-model_v6.pdb	skipped
Q7RTY0	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7RTY0.pdb	d7f9857748eb5f499fd5bd1343ff9fea	264626	https://alphafold.ebi.ac.uk/files/AF-Q7RTY0-F1-model_v6.pdb	skipped
Q7Z2W9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7Z2W9.pdb	f38e819807830ba4a2e10a47f4be671d	135350	https://alphafold.ebi.ac.uk/files/AF-Q7Z2W9-F1-model_v6.pdb	skipped
Q7Z3B4	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7Z3B4.pdb	8b294884123641447ac4fcb5230d2742	323270	https://alphafold.ebi.ac.uk/files/AF-Q7Z3B4-F1-model_v6.pdb	skipped
Q7Z3B3	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7Z3B3.pdb	ad211cd8dd64c6501fdbde5490aea5c2	698948	https://alphafold.ebi.ac.uk/files/AF-Q7Z3B3-F1-model_v6.pdb	skipped
Q7Z3I7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7Z3I7.pdb	a3cf59197ad7eec387ac587479589733	354617	https://alphafold.ebi.ac.uk/files/AF-Q7Z3I7-F1-model_v6.pdb	skipped
Q7Z3J2	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7Z3J2.pdb	0785694ac650b055e4287bc6fd686dc6	633095	https://alphafold.ebi.ac.uk/files/AF-Q7Z3J2-F1-model_v6.pdb	skipped
Q7Z3Y7	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7Z3Y7.pdb	cb20535fab93bf8b8f4a9bb2ac6745b4	293543	https://alphafold.ebi.ac.uk/files/AF-Q7Z3Y7-F1-model_v6.pdb	skipped
Q7Z3S9	/Users/suhaan/Documents/Coding/NovelRP/data/raw/alphafold_monomers/pdb/Q7Z3S9.pdb	685ba3d166be6af8d4b987024fa90b95	149930	https://alphafold.ebi.ac.uk/files/AF-Q7Z3S9-F1-model_v6.pdb	skipped
